QuestionID,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
IMS-1372,ONCOLOGY,,A patient has a thyroid nodule and suspicious cervical lymph nodes on ultrasound. Which thyroid carcinoma is most likely?,Papillary carcinoma,,,,,A,
IMS-1373,ONCOLOGY,,Most common cancer in people of Japan.,Stomach cancer,,,,,A,
IMS-1374,ONCOLOGY,,Patient diagnosed with papillary thyroid carcinoma with prior radiation exposure. Risk factor?,Radiation,,,,,A,
IMS-1375,ONCOLOGY,,"Woman with breast swelling, nipple inversion, skin puckering. How to confirm diagnosis?",Mammography / Biopsy,,,,,A,
IMS-1376,ONCOLOGY,,A female has a palpable mass in right upper outer quadrant of breast and an ipsilateral palpable axillary lymph node. An ultrasound has been performed. What is the next step to confirm the diagnosis?,Tru-Cut biopsy,,,,,A,
IMS-1377,ONCOLOGY,,A male presents with hematuria and a left-sided abdominal mass. The tumor biopsy shows clear cells with glycogen and lipid. What is the likely underlying genetic mutation?,VHL gene,,,,,A,
IMS-1378,ONCOLOGY,,A patient receives gamma radiation for a solid tumor.,Formation of free radicals,,,,,A,
IMS-1379,ONCOLOGY,,"During endoscopy, a patient is found to have metaplasia and intestinal mucosa in lower part of esophagus. This condition significantly increases the risk of developing which malignancy?",Adenocarcinoma of esophagus,,,,,A,
IMS-1380,ONCOLOGY,,"A male presents with weight loss, low back pain, and elevated PSA. Digital Rectal Exam reveals a hard, irregular nodule. Which anatomical lobe of the prostate is the most common site for prostate adenocarcinoma?",Posterior lobe,,,,,A,
IMS-1381,ONCOLOGY,,Tumor marker for medullary Ca of thyroid gland:,Calcitonin,,,,,A,
IMS-1382,ONCOLOGY,,Patient presented to a medical specialist with B symptoms and was diagnosed with B cell lymphoma which is associated with:,Epstein Barr Virus (EBV),,,,,A,
IMS-1383,ONCOLOGY,,A male with dysphagia is diagnosed with esophageal squamous cell carcinoma. Which virus is most strongly associated?,HPV (Human Papillomavirus),,,,,A,
IMS-1384,ONCOLOGY,,Kashmiri farmer presents with an ulcerated lesion on dorsal hand. Most likely diagnosis?,Squamous Cell Carcinoma (SCC),,,,,A,
IMS-1385,ONCOLOGY,,Viruses can cause tumors through mutation in which gene?,Proto-oncogene,,,,,A,
IMS-1386,ONCOLOGY,,A patient from a region with endemic goiter presents with a thyroid mass. Biopsy shows pleomorphic cells and metastasis to cervical lymph nodes. What is the MOST likely tumor?,Anaplastic carcinoma,,,,,A,
IMS-1387,ONCOLOGY,,A smoker presents with obstructive jaundice and weight loss. CT scan shows a mass in the pancreatic head. Biopsy reveals pancreatic ductal adenocarcinoma. Which gene mutation is most characteristic?,KRAS,,,,,A,
IMS-1388,ONCOLOGY,,"Which of the following thyroid carcinomas is characterized by rapid, highly aggressive local invasion and widespread metastasis, leading to the worst prognosis?",Anaplastic carcinoma,,,,,A,
IMS-1389,ONCOLOGY,,Breast cancer commonly metastasizes to the vertebral column. Which pathway is thought to provide a direct route for tumor cells to travel from the breast to the vertebrae?,Vertebral venous plexus,,,,,A,
IMS-1390,ONCOLOGY,,"Patient presented with altered bowel habits, weight loss, and per rectal bleed. Suspected of colon carcinoma. Which of the following tumor markers is responsible?",CEA,,,,,A,
IMS-1391,ONCOLOGY,,A woman with a family history of breast cancer wants a risk assessment. Test of choice:,BRCA1 and BRCA2 testing,,,,,A,
IMS-1392,ONCOLOGY,,Confirmatory test for multiple myeloma:,Serum/Urine protein electrophoresis with immunofixation,,,,,A,
IMS-1393,ONCOLOGY,,Inorganic exposure causing cancer (mesothelioma/lung):,Asbestos,,,,,A,
IMS-1394,ONCOLOGY,,"A male from Azad Kashmir presents with a swelling on the central forearm with ulcerated margins and a clear base, no pigmentation. Most likely diagnosis?",Squamous cell carcinoma,,,,,A,
IMS-1395,ONCOLOGY,,A woman with a BRCA1 mutation and strong family history of early-onset breast cancer presents for counseling. She has a small invasive ductal carcinoma in her right breast. What combination of surgeries provides both therapeutic and prophylactic benefit?,Bilateral mastectomy + salpingo-oophorectomy,,,,,A,
IMS-1396,ONCOLOGY,,A male from South China presents with nasal obstruction and a neck mass. Biopsy shows undifferentiated carcinoma of the nasopharynx. Most likely cause?,EBV,,,,,A,
IMS-1397,ONCOLOGY,,A male with symptoms of dysphagia and weight loss underwent an endoscopy showing a mass on the lesser curvature of the stomach. Which of the following is the best approach to confirm the diagnosis of a tumor?,Endoscopic guided biopsy and cytology,,,,,A,
IMS-1398,ONCOLOGY,,A man with chronic GERD now presents with progressive dysphagia and weight loss. Endoscopy shows a salmon-colored patch with nodularity. Best diagnosis?,Adenocarcinoma of the esophagus,,,,,A,
IMS-1399,ONCOLOGY,,Which is the most radiosensitive intracellular target?,DNA,,,,,A,
IMS-1400,ONCOLOGY,,A lady suffering from CA breast underwent total mastectomy and developed edema of the right lower limb. Which of the following can be the reason for this edema?,Lymphatic obstruction secondary to metastasis or DVT,,,,,A,
IMS-1401,ONCOLOGY,,A boy presented with a hard testicular mass. Investigations revealed a significantly raised AFP. Which germ cell tumor is the likely diagnosis?,Yolk sac tumor,,,,,A,
IMS-1402,ONCOLOGY,,A patient presented with a metastatic disease to the vertebral column. Which primary malignancy is among the most common to spread to the bone?,Prostate cancer,,,,,A,
IMS-1403,ONCOLOGY,,"A male from Karachi suffers from a tongue lesion for the past 1 year, progressively increasing in size, having rough everted margins and positive lymph nodes in the neck:",Squamous Cell Carcinoma (SCC) of tongue,,,,,A,
IMS-1404,ONCOLOGY,,Most Common Cause of Non-Bacterial Thrombotic Endocarditis (NBTE):,"Malignancy (e.g., mucinous adenocarcinoma)",,,,,A,
IMS-1405,ONCOLOGY,,A female is diagnosed with a fibroadenoma of the breast. What is the lifetime risk of progression to breast cancer?,No significant increased risk (<1%),,,,,A,
IMS-1406,ONCOLOGY,,A patient presents with profuse rectal bleeding. Which tumor marker is most relevant?,CEA,,,,,A,
IMS-1407,ONCOLOGY,,A young man who has worked in a factory for 5 years presents with painless hematuria and weight loss. Histopathology confirms transitional cell carcinoma of the bladder. Identify the most likely causative agent involved in its pathogenesis.,Aniline dye (aromatic amines),,,,,A,
IMS-1408,ONCOLOGY,,A 54-year-old woman has bloody nipple discharge without a palpable breast lump but reports itching and dryness of the nipple. Which diagnostic test should be performed first to evaluate her condition?,Mammogram / Ultrasound,,,,,A,
IMS-1409,ONCOLOGY,,"A 30-year-old unmarried female presents with preauricular otorrhea and a swelling in the parotid region. Examination reveals a firm, non-tender mass in the parotid gland without any facial nerve dysfunction. What is the most appropriate initial investigation?",Fine Needle Aspiration Cytology (FNAC),,,,,A,
IMS-1410,ONCOLOGY,,Which cancer is the most frequently diagnosed in men worldwide?,Prostate Carcinoma / Lung Carcinoma,,,,,A,
IMS-1411,ONCOLOGY,,Barrett's esophagus increases the risk of which type of esophageal carcinoma?,Adenocarcinoma,,,,,A,
IMS-1412,ONCOLOGY,,A man diagnosed with small cell carcinoma and liver metastases on CT develops facial swelling and bruising. What explains these symptoms?,Superior Vena Cava (SVC) Syndrome,,,,,A,
IMS-1413,ONCOLOGY,,"A patient with a smoking history presents with cough and hemoptysis. Imaging reveals a mass in the right lower lung, and microscopy shows giant pleomorphic cells. What is the most likely diagnosis?",Large cell lung carcinoma,,,,,A,
IMS-1414,ONCOLOGY,,"A 47-year-old man has had fever, night sweats, and unexplained weight loss for 3 months. Examination shows painless bilateral cervical and inguinal lymphadenopathy, and a PET-CT reveals lymph node involvement above and below the diaphragm with splenomegaly. What is the most likely stage of Hodgkin lymphoma?",Stage III,,,,,A,
IMS-1415,ONCOLOGY,,"A 60-year-old man presents with persistent cough, chest pain, hemoptysis, and weight loss. Imaging shows a centrally located lung mass, and histopathology reveals keratin pearls. What type of lung cancer does he have?",Squamous cell carcinoma,,,,,A,
IMS-1416,ONCOLOGY,,A 60-year-old male smoker reports weight loss and difficulty swallowing both solids and liquids. Endoscopy shows a mass. What causes the dysphagia in this patient?,Mechanical obstruction (Esophageal squamous cell carcinoma),,,,,A,
IMS-1417,ONCOLOGY,,"Tumor metastasis occurs through several mechanisms, including loss of cell adhesion molecules. Which process directly contributes to tumor cells detaching and spreading?",Degradation/Downregulation of E-cadherin,,,,,A,
IMS-1418,ONCOLOGY,,An elderly man diagnosed with squamous cell carcinoma of the penis presents for evaluation. Which of the following factors is associated with an increased risk of penile carcinoma?,Phimosis and HPV infection,,,,,A,
IMS-1419,ONCOLOGY,,"A woman presents with a parotid swelling diagnosed as pleomorphic adenoma, the most common benign salivary gland tumor. From which germ layer does this tumor originate?",Mixed origin (Epithelial and Myoepithelial cells),,,,,A,
IMS-1420,ONCOLOGY,,Loss of apoptosis occurs during carcinogenesis. Which of the following factors has potent antiapoptotic activity?,BCL-2,,,,,A,
IMS-1421,ONCOLOGY,,"A 35-year-old woman has a 1.2x2 cm breast lump and a family history of BRCA1 mutation, with no other clinical signs present. What is the appropriate next step in management?",Core needle biopsy (or Lumpectomy with biopsy),,,,,A,
IMS-1422,ONCOLOGY,,"A young boy presents with a neck mass. Lymph node biopsy reveals effaced architecture, atypical mononuclear cells with bilobed nuclei (Reed-Sternberg cells), eosinophilia, and positivity for CD15 and CD30. What is the diagnosis?",Hodgkin lymphoma,,,,,A,
IMS-1423,ONCOLOGY,,Through which route does choriocarcinoma most commonly and rapidly metastasize?,Hematogenous route (to the lungs),,,,,A,
IMS-1424,ONCOLOGY,,"After radical mastectomy with level III axillary clearance and radiotherapy, which complication occurs most frequently?",Lymphedema of the arm,,,,,A,
IMS-1425,ONCOLOGY,,"A 60-year-old patient has localized bone pain and swelling. Laboratory tests show markedly elevated alkaline phosphatase, and X-ray demonstrates a sclerotic, destructive bone lesion. What is the most likely diagnosis?",Osteosarcoma (secondary to Paget's disease) or Prostate metastasis,,,,,A,
IMS-1426,ONCOLOGY,,Hodgkin lymphoma typically spreads in a contiguous pattern from one lymph node group to the next. Which of the following statements about its clinical characteristics is correct?,"It spreads in a contiguous, predictable manner from one lymph node chain to the next",,,,,A,
IMS-1427,ONCOLOGY,,A 35-year-old woman has unilateral bloody nipple discharge. Histology of the lesion reveals papillary fronds with a fibrovascular core lined by epithelial and myoepithelial cells. What is the most likely diagnosis?,Intraductal papilloma,,,,,A,
IMS-1428,ONCOLOGY,,A patient is diagnosed with right-sided colon carcinoma. Which clinical feature is most characteristic of a tumor in this specific location?,"Occult bleeding leading to anemia, weight loss, and fatigue",,,,,A,
IMS-1429,ONCOLOGY,,An HIV patient develops purplish skin lesions; their sexual partner has similar lesions. Which skin cancer is associated with HIV and HHV-8?,Kaposi sarcoma,,,,,A,
IMS-1430,ONCOLOGY,,"A young boy with a neck mass biopsy showing effaced architecture and atypical mononuclear cells with bilobed nuclei, eosinophilia, and positivity for CD15 and CD30 is diagnosed with:",Hodgkin lymphoma,,,,,A,
IMS-1431,ONCOLOGY,,Which tumor marker is most likely elevated in a patient with breast cancer that has metastasized to the chest wall?,CA 15-3,,,,,A,
IMS-1432,ONCOLOGY,,Which tumor marker is used for the follow-up of pancreatic adenocarcinoma?,CA 19-9,,,,,A,
IMS-1433,ONCOLOGY,,"A person has a long history of smoking and drinking. On Endoscopy, there is a mass in the middle third of the esophagus. What is it likely to be?",Squamous cell carcinoma,,,,,A,
IMS-1434,ONCOLOGY,,A 40-year-old shipyard worker presents with a 5-month history of cough. A chest X-ray shows pleural thickening and a mass. What is the most likely diagnosis given the occupational exposure?,Mesothelioma,,,,,A,
IMS-1435,ONCOLOGY,,Tumor staging (TNM system) evaluates:,"Extent and spread of the tumor (Size, Nodes, Metastasis)",,,,,A,
IMS-1436,ONCOLOGY,,Which paraneoplastic syndrome is most classically linked to small cell lung carcinoma?,Ectopic ACTH secretion (Cushing's) or SIADH,,,,,A,
IMS-1437,ONCOLOGY,,"After bilateral salpingo-oophorectomy and total abdominal hysterectomy, which tumor marker is monitored for recurrence of ovarian cancer?",CA-125,,,,,A,
IMS-1438,ONCOLOGY,,Defective DNA repair genes prevent the correction of DNA damage. This accumulation of genetic damage leads to cancer through:,Loss of tumor suppressor function / Mutation accumulation,,,,,A,
IMS-1439,ONCOLOGY,,A man who smokes 20 packs a month works in a factory and develops lung cancer. Which carcinogen in cigarette smoke is a major cause of lung cancer?,Polycyclic aromatic hydrocarbons,,,,,A,
IMS-1440,ONCOLOGY,,"A person with a long history of smoking and drinking undergoes endoscopy, revealing a mass in the middle third of the esophagus. What is the most likely diagnosis?",Squamous cell carcinoma,,,,,A,
IMS-1441,ONCOLOGY,,"When a chemical hydrocarbon is given to an animal model, it acts as an initiator in carcinogenesis. An initiator works by causing:",Permanent DNA damage (Mutations),,,,,A,
IMS-1442,ONCOLOGY,,A worker employed in a nickel refining metal shop is highly predisposed to developing which type of cancer?,Lung carcinoma (and nasal cavity cancer),,,,,A,
IMS-1443,ONCOLOGY,,"In Stage IV cervical carcinoma, which pelvic lymph node group is typically heavily involved and enlarged?",Internal iliac and Obturator nodes,,,,,A,
IMS-1444,ONCOLOGY,,"A patient with severe low back pain undergoes a rectal examination revealing a firm, enlarged, nodular prostate. LDH and alkaline phosphatase are raised. This cancer metastasizes to the spine primarily via:",Batson venous plexus (Internal iliac system),,,,,A,
IMS-1445,ONCOLOGY,,"Which locally aggressive, malignant-behaving odontogenic tumor arises from the mandible or maxilla and has a characteristic ""soap bubble"" appearance on X-ray?",Ameloblastoma,,,,,A,
IMS-1446,ONCOLOGY,,"An old lady ignored her progressive dysphagia for months. She now has severe weight loss, cannot swallow milk or pudding, and has a hard, deep mass in her mid-neck. Malignancy of which organ is most likely?",Larynx / Cervical Esophagus,,,,,A,
IMS-1447,ONCOLOGY,,A patient comes with an enlarged spleen and generalized swollen lymph nodes. A peripheral smear shows cancer cells spanning the entire myeloid lineage. What will be seen on biopsy?,Mixed mature and immature myeloid cells (Chronic Myeloid Leukemia),,,,,A,
IMS-1448,ONCOLOGY,,Cutaneous lesions of sarcoma (like Kaposi sarcoma) can often be clinically distinguished by which pronounced feature?,High vascularity,,,,,A,
IMS-1449,ONCOLOGY,,Squamous cell carcinoma of the lung characteristically arises in which anatomical location?,"Centrally, in the major bronchi",,,,,A,
IMS-1450,ONCOLOGY,,A child presented in the OPD with multiple permeating osteolytic bone lesions and skin rashes. Which of the following is the most probable diagnosis?,Langerhans Cell Histiocytosis (Histiocytosis X),,,,,A,
IMS-1451,ONCOLOGY,,"Which odontogenic tumor is considered benign but behaves in a locally aggressive, malignant manner?",Ameloblastoma,,,,,A,
IMS-1452,ONCOLOGY,,"A solitary thyroid nodule is biopsied. Pathology shows cells with empty-appearing, oval nuclei (Orphan Annie eyes). What is the diagnosis?",Papillary Carcinoma of the Thyroid,,,,,A,
IMS-1453,ONCOLOGY,,"What is the primary, curative-intent treatment regimen for Diffuse Large B-Cell Lymphoma (DLBCL)?",Chemoimmunotherapy (R-CHOP regimen),,,,,A,
IMS-1454,ONCOLOGY,,"A young, non-smoking sexually active patient develops oropharyngeal squamous cell carcinoma (e.g., tonsil or base of tongue). The causative virus is:","Human Papillomavirus (HPV, particularly type 16)",,,,,A,
IMS-1455,ONCOLOGY,,A young male has a mixed non-seminomatous testicular germ cell tumor. Blood tests reveal massive elevations of BOTH AFP and beta-hCG. Which component is driving this?,Embryonal carcinoma,,,,,A,
IMS-1456,OPHTHALMOLOGY,,"A patient has difficulty seeing distant objects, such as a blackboard, and his vision is corrected with a concave lens. What is the most likely diagnosis?",Myopia,,,,,A,
IMS-1457,OPHTHALMOLOGY,,"A 45-year-old man presents with partial visual loss in both eyes, with a deficit affecting one sector of one eye and the opposite visual field in the other eye. MRI shows a lesion in the optic tract; which visual field defect is most likely?",Ipsilateral nasal hemianopia + contralateral homonymous hemianopia,,,,,A,
IMS-1458,OPHTHALMOLOGY,,"A male presents with inability to read books, due to the defect in which structure?",Ciliary body (Loss of accommodation),,,,,A,
IMS-1459,OPHTHALMOLOGY,,A patient develops a defect in the superior and inferior quadrant of the left visual field with macular sparing. Diagnosis:,Left homonymous hemianopia with macular sparing (Right PCA stroke),,,,,A,
IMS-1460,OPHTHALMOLOGY,,The initial ocular manifestation of Vitamin A deficiency is:,Night blindness (Nyctalopia),,,,,A,
IMS-1461,OPHTHALMOLOGY,,A patient presents with vision issues where light rays focus at multiple different points rather than a single focal point on the retina. The most likely diagnosis is:,Astigmatism,,,,,A,
IMS-1462,ORTHOPEDICS,,An ankle sprain caused by excessive eversion most likely injures which structure?,Deltoid Ligament,,,,,A,
IMS-1463,ORTHOPEDICS,,"In an anterior dislocation of the femur on the tibia, the ligament damaged is:",Posterior cruciate ligament,,,,,A,
IMS-1464,ORTHOPEDICS,,A patient has loss of sensation over the thenar eminence and tenderness/swelling in the anatomical snuffbox after a fall. Which diagnosis best explains these findings?,Scaphoid fracture with superficial radial nerve irritation,,,,,A,
IMS-1465,ORTHOPEDICS,,A patient after an RTA has wrist drop. Most likely injury?,Fracture of shaft of humerus,,,,,A,
IMS-1466,ORTHOPEDICS,,A twisting inversion injury of the ankle with intense pain and difficulty standing. Diagnosis: Ankle sprain. Which structure is damaged?,Anterior talofibular ligament,,,,,A,
IMS-1467,ORTHOPEDICS,,"A 33-year-old young gentleman presented in the orthopedic OPD with an injury to the shoulder region from a fall from 4 feet height. On x-ray the joint is perfectly fine, but on examination, the patient cannot abduct his arm initially till 30 degrees. After 30 degrees of passive movement by the surgeon, the patient is able to move his arm over the head. The likely muscle damaged is:",Supraspinatus,,,,,A,
IMS-1468,ORTHOPEDICS,,"After an RTA, a tibia fracture is managed with a backslab. The patient develops numbness on the dorsum of the foot + increased pressure in the anterior compartment. Which structure is involved?",Deep peroneal nerve,,,,,A,
IMS-1469,ORTHOPEDICS,,A patient with a fracture of the neck of the femur. Most fatal complication?,Fat embolism,,,,,A,
IMS-1470,ORTHOPEDICS,,A patient has posterior dislocation of hip and pain in thigh and leg.,Sciatic nerve,,,,,A,
IMS-1471,ORTHOPEDICS,,A man (no trauma) has painful arm abduction & muscle weakness. Pain improves with steroids but weakness persists.,Rotator cuff tear,,,,,A,
IMS-1472,ORTHOPEDICS,,"A patient complains of shoulder pain when trying to comb hair or reach behind the head. On examination, there is weakness in initiating arm abduction and tenderness over the shoulder. Which muscle is most likely involved?",Supraspinatus,,,,,A,
IMS-1473,ORTHOPEDICS,,Patient cannot flex DIP of index and middle fingers.,Anterior interosseous nerve injury,,,,,A,
IMS-1474,ORTHOPEDICS,,"A young footballer presents with a knee injury, on examination tibia glides anteriorly relative to the femur. Which of the following ligament injury is responsible?",ACL (Anterior Cruciate Ligament),,,,,A,
IMS-1475,ORTHOPEDICS,,A patient sustains a fracture to the head of the fibula and subsequently develops a characteristic presentation of foot drop. Which nerve is most likely damaged?,Common peroneal nerve,,,,,A,
IMS-1476,ORTHOPEDICS,,Fall on outstretched hand. X ray: transverse fracture of distal 2 cm of radius. Expected finding?,Dinner fork deformity (Colles fracture),,,,,A,
IMS-1477,ORTHOPEDICS,,"A patient presents after a fall onto an outstretched hand. On examination, there is tenderness localized within the anatomical snuffbox. Which bone is most likely fractured?",Scaphoid,,,,,A,
IMS-1478,ORTHOPEDICS,,A patient has pain in the hip. X-ray shows fracture of the lesser trochanter. Which muscle may be affected?,Iliopsoas,,,,,A,
IMS-1479,ORTHOPEDICS,,A patient cannot dorsiflex or evert the foot after trauma. Where is the most likely site of common peroneal nerve injury?,Neck of fibula,,,,,A,
IMS-1480,ORTHOPEDICS,,A patient has a waddling gait with hip tilt when standing on the left leg. Damaged nerve:,Superior gluteal nerve,,,,,A,
IMS-1481,ORTHOPEDICS,,A football player sustains a lateral blow to the knee. He develops foot drop and loss of dorsiflexion. Sensory loss is present over the dorsum of the foot. X-ray shows a fracture of the neck of the fibula. Which artery is most likely injured?,Anterior tibial artery,,,,,A,
IMS-1482,ORTHOPEDICS,,An elderly male presents with a mass at the iliac bone. Imaging shows calcification within the lesion. Most likely diagnosis?,Chondrosarcoma,,,,,A,
IMS-1483,ORTHOPEDICS,,"A patient fell from a height and presents with their arm limping by the side of the body, unable to initiate abduction beyond 15-degrees. Which muscle is responsible?",Supraspinatus,,,,,A,
IMS-1484,ORTHOPEDICS,,What are the clinical signs/tests for developmental dysplasia of the hip (DDH)?,Click sound on abduction (Ortolani maneuver),,,,,A,
IMS-1485,ORTHOPEDICS,,A 35-year-old woman who types frequently has numbness on the outer side of her right hand. She is diagnosed with carpal tunnel syndrome. Which test is most diagnostic and specific for this condition?,Nerve Conduction Studies,,,,,A,
IMS-1486,ORTHOPEDICS,,A child has an X-ray showing a tibial epiphyseal fracture involving the growth plate with mild displacement of the metaphyseal fragment after a fall. Which Salter-Harris fracture type is most likely?,Salter-Harris type II,,,,,A,
IMS-1487,ORTHOPEDICS,,Excessive ankle inversion commonly damages the lateral ligaments and often leads to a fracture in which structure?,Fracture of lower end of fibula (Lateral malleolus),,,,,A,
IMS-1488,ORTHOPEDICS,,"A 33-year-old man injured his shoulder after falling from a height of 4 feet. Although the X-ray shows no joint damage, he cannot actively abduct his arm beyond 15 degrees. Which muscle is most likely injured?",Supraspinatus,,,,,A,
IMS-1489,ORTHOPEDICS,,A maid develops anterior knee swelling and pain after frequently bending her knees to scrub floors. Which bursa is most likely involved in this condition?,Prepatellar bursa,,,,,A,
IMS-1490,ORTHOPEDICS,,Which ligament is injured when there is an anterior dislocation of the femur on the tibia (or posterior displacement of the tibia)?,Posterior cruciate ligament (PCL),,,,,A,
IMS-1491,ORTHOPEDICS,,Which artery is typically compromised leading to avascular necrosis following a fracture of the femoral neck?,Medial Circumflex Femoral Artery,,,,,A,
IMS-1492,ORTHOPEDICS,,A person experienced a road traffic accident resulting in posterior dislocation of the femur at the acetabulum. Which nerve is most likely injured in this scenario?,Sciatic nerve,,,,,A,
IMS-1493,ORTHOPEDICS,,"A 12-year-old boy has a fracture of a long bone. Which area, when fractured, is most likely to affect future bone growth and length?",Epiphyseal growth plate,,,,,A,
IMS-1494,ORTHOPEDICS,,A patient cannot invert (rotate medially) their foot but can evert (rotate laterally) it. Which group of muscles is damaged?,Tibialis anterior and Tibialis posterior,,,,,A,
IMS-1495,ORTHOPEDICS,,Anterior dislocation of the tibia relative to the femur primarily damages which ligament?,Anterior cruciate ligament (ACL),,,,,A,
IMS-1496,ORTHOPEDICS,,A sprained ankle resulting from excessive inversion most likely damages which structure?,Lateral ligament (Anterior talofibular ligament),,,,,A,
IMS-1497,ORTHOPEDICS,,"A patient fell on an outstretched hand, resulting in a fracture of the distal radius with volar (anterior) displacement. This fracture is called:",Smith's fracture,,,,,A,
IMS-1498,ORTHOPEDICS,,"A boy lands heavily on his left shoulder, violently separating his neck and shoulder. His arm now hangs at his side, internally rotated and pronated. Which structure is damaged?",Upper trunk of the brachial plexus (C5-C6),,,,,A,
IMS-1499,ORTHOPEDICS,,"A hiker carrying a heavy backpack with tight straps develops a severe traction injury. He loses arm abduction, elbow flexion, and wrist extension. Which part of the brachial plexus is compressed?",Upper trunk (Erb's point),,,,,A,
IMS-1500,ORTHOPEDICS,,"A trauma patient suffers a direct blow to the anterior tibia while the knee is semi-flexed, driving the femur posteriorly relative to the tibia. Which knee ligament is ruptured?",Anterior cruciate ligament (ACL),,,,,A,
IMS-1501,ORTHOPEDICS,,"A positive anterior drawer sign, where the tibia can be pulled excessively forward on the femur, clinically indicates rupture of which structure?",Anterior Cruciate Ligament (ACL),,,,,A,
IMS-1502,ORTHOPEDICS,,A severe fracture of the talus bone will mechanically disrupt which primary weight-bearing structure of the foot?,Medial longitudinal arch,,,,,A,
IMS-1503,PATHOLOGY,,Mallory-Denk bodies are characteristic of:,Alcoholic hepatitis,,,,,A,
IMS-1504,PATHOLOGY,,A 67-year-old smoker with an AAA has which underlying pathological process?,Atherosclerotic plaque formation,,,,,A,
IMS-1505,PATHOLOGY,,"A Pap smear showing dysplasia, increased N:C ratio, and pleomorphism with intact basement membrane indicates:",Carcinoma in situ,,,,,A,
IMS-1506,PATHOLOGY,,"Biopsy from a patient with night sweats, fever, and chronic cough shows which type of necrosis?",Caseous necrosis,,,,,A,
IMS-1507,PATHOLOGY,,A postmortem clot is distinguished from an antemortem thrombus by its:,Chicken-fat and currant jelly appearance,,,,,A,
IMS-1508,PATHOLOGY,,The hallmark of irreversible cell injury is:,Chromatin condensation (pyknosis/karyorrhexis),,,,,A,
IMS-1509,PATHOLOGY,,Irreversible cardiac muscle injury shows:,Contraction band necrosis,,,,,A,
IMS-1510,PATHOLOGY,,The correct sequence in infective endocarditis pathogenesis is:,Damaged valve -> thrombosis -> bacteremia -> perforation,,,,,A,
IMS-1511,PATHOLOGY,,A FAP patient with a fibrous central abdominal tumor has:,Desmoid tumor,,,,,A,
IMS-1512,PATHOLOGY,,Acute pancreatitis in a chronic alcoholic shows which type of necrosis?,Enzymatic fat necrosis,,,,,A,
IMS-1513,PATHOLOGY,,Acute pancreatitis superimposed on chronic pancreatitis in an alcoholic shows which necrosis?,Fat necrosis (enzymatic),,,,,A,
IMS-1514,PATHOLOGY,,"A 26-year-old woman has a 1.5cm painless, firm, mobile, well-circumscribed breast lump. Ultrasound shows a homogeneous oval lesion. The diagnosis is:",Fibroadenoma,,,,,A,
IMS-1515,PATHOLOGY,,A lactating mother with a breast mass and white creamy material on FNAC has:,Galactocele,,,,,A,
IMS-1516,PATHOLOGY,,Superimposed bacterial infection on ischemic tissue results in:,Gangrenous (wet) necrosis,,,,,A,
IMS-1517,PATHOLOGY,,"A diabetic patient with a black, shriveled, foul-smelling foot ulcer has:",Gangrenous necrosis (wet gangrene),,,,,A,
IMS-1518,PATHOLOGY,,A chronic smoker's respiratory epithelium shows which histological change?,Goblet cell hyperplasia,,,,,A,
IMS-1519,PATHOLOGY,,Large mitochondrial densities on microscopy indicate:,Irreversible cell injury,,,,,A,
IMS-1520,PATHOLOGY,,Hepatic steatosis (fatty liver) in an alcoholic shows:,Lipid droplets within hepatocytes,,,,,A,
IMS-1521,PATHOLOGY,,Brain necrosis following ischemic stroke is:,Liquefactive necrosis,,,,,A,
IMS-1522,PATHOLOGY,,A young girl with bilateral ovarian masses containing hair and teeth has:,Mature cystic teratoma (dermoid cyst),,,,,A,
IMS-1523,PATHOLOGY,,A thyroid mass with amyloid stroma and elevated calcitonin on FNAC is:,Medullary thyroid carcinoma,,,,,A,
IMS-1524,PATHOLOGY,,Popcorn cell variant of Reed-Sternberg cells is found in which Hodgkin lymphoma subtype?,Nodular lymphocyte-predominant,,,,,A,
IMS-1525,PATHOLOGY,,A teenager with night pain in a long bone relieved by NSAIDs and a radiolucent nidus on imaging has:,Osteoid osteoma,,,,,A,
IMS-1526,PATHOLOGY,,Seminomas arise from:,Primordial germ cell proliferation,,,,,A,
IMS-1527,PATHOLOGY,,Peau d'orange appearance of the breast in malignancy is due to:,Subdermal lymphatic obstruction,,,,,A,
IMS-1528,PATHOLOGY,,A 57-year-old alcoholic man has clear cytoplasmic spaces in hepatocytes on liver biopsy. The substance filling these spaces is:,Triglycerides (steatosis),,,,,A,
IMS-1529,PATHOLOGY,,"A ""starry-sky"" histologic appearance on lymph node biopsy is classically seen in which lymphoma?",Burkitt lymphoma,,,,,A,
IMS-1530,PATHOLOGY,,Hurthle cell (oncocytic) carcinoma most commonly arises in the thyroid gland.,Thyroid,,,,,A,
IMS-1531,PATHOLOGY,,A patient with chronic hepatitis B has sudden testicular torsion; histology shows fibrin deposits in the tunica media of the testicular artery. What type of necrosis is this?,Fibrinoid necrosis,,,,,A,
IMS-1532,PATHOLOGY,,A patient with chronic hepatitis B has sudden severe testicular pain from torsion; histology of the testicular artery shows fibrin-like deposition in the tunica media. Which type of necrosis is this?,Fibrinoid necrosis,,,,,A,
IMS-1533,PATHOLOGY,,Which type of multinucleated giant cell is characteristic of tuberculosis?,Langhans giant cells,,,,,A,
